"행정구역별","연령·교육정도별","구분별","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"제주특별자치도","전체","자녀교육(초등학생)","비율","%",".04473",".06346",".04999","1.59305","6.78061","2.86466","4.37867","1.1493","3.49298","3.7721","7.2",
"제주특별자치도","전체","가족돌봄","인원","명","","","","2000.413","731.329","425.069","545.34","724.016","313.534","187.847","2066.832",
"제주특별자치도","전체","가족돌봄","비율","%","","","","12.83059","4.62708","2.59922","5.55786","5.61365","2.34832","1.312","14.8",
"제주특별자치도","전체","육아","인원","명","4427.162","4159.538","6029.156","6194.516","7245.167","6803.884","4401.069","7628.558","7065.316","8490.891","6688.324",
"제주특별자치도","전체","육아","비율","%",".22991",".2068",".3045","39.73144","45.83979","41.60449","44.85368","59.14796","52.91804","59.30407","48",
"제주특별자치도","15-19세","경력단절여성 전체","인원","명","","","","101.887","","","","","","0","",
"제주특별자치도","15-19세","경력단절여성 전체","비율","%","","","","100","","","","","","","",
"제주특별자치도","15-19세","결혼준비","인원","명","","","","101.887","","","","","","0","",
"제주특별자치도","15-19세","결혼준비","비율","%","","","","100","","","","","","","",
"제주특별자치도","15-19세","임신, 출산","인원","명","","","","0","","","","","","0","",
"제주특별자치도","15-19세","임신, 출산","비율","%","","","","0","","","","","","","",
"제주특별자치도","15-19세","자녀교육(초등학생)","인원","명","","","","0","","","","","","0","",
"제주특별자치도","15-19세","자녀교육(초등학생)","비율","%","","","","0","","","","","","","",
"제주특별자치도","15-19세","가족돌봄","인원","명","","","","0","","","","","","0","",
"제주특별자치도","15-19세","가족돌봄","비율","%","","","","0","","","","","","","",
"제주특별자치도","15-19세","육아","인원","명","","","","0","","","","","","0","",
"제주특별자치도","15-19세","육아","비율","%","","","","0","","","","","","","",
"제주특별자치도","20-24세","경력단절여성 전체","인원","명","458.885","95.27","1076.38","612.864","95.922","237.059","209.682","123.981","323.412","492.44","225.666",
"제주특별자치도","20-24세","경력단절여성 전체","비율","%",".02383",".00474",".05436","100","100","100","100","100","100","100","100",
"제주특별자치도","20-24세","결혼준비","인원","명","243.879","0","554.735","117.028","0","120.657","78.303","0","161.706","0","0",
"제주특별자치도","20-24세","결혼준비","비율","%",".01267","0",".02802","19.09526","0","50.89746","37.34369","0","50","0","0",
"제주특별자치도","20-24세","임신, 출산","인원","명","123.55","95.27","353.223","495.836","0","78.573","0","0","161.706","173.156","225.666",
"제주특별자치도","20-24세","임신, 출산","비율","%",".00642",".00474",".01784","80.90474","0","33.14491","0","0","50","35.16286","100",
"제주특별자치도","20-24세","자녀교육(초등학생)","인원","명","0","0","0","0","0","0","0","0","0","0","0",
"제주특별자치도","20-24세","자녀교육(초등학생)","비율","%","0","0","0","0","0","0","0","0","0","0","0",
"제주특별자치도","20-24세","가족돌봄","인원","명","","","","0","0","0","0","0","0","0","0",
"제주특별자치도","20-24세","가족돌봄","비율","%","","","","0","0","0","0","0","0","0","0",
"제주특별자치도","20-24세","육아","인원","명","91.456","0","168.422","0","95.922","37.829","131.379","123.981","0","319.284","0",
"제주특별자치도","20-24세","육아","비율","%",".00475","0",".00851","0","100","15.95763","62.65631","100","0","64.83714","0",
"제주특별자치도","25-29세","경력단절여성 전체","인원","명","4247.023","2160.551","1611.173","2129.674","2834.63","1783.501","869.32","698.34","1011.279","411.801","375.476",
"제주특별자치도","25-29세","경력단절여성 전체","비율","%",".22056",".10742",".08137","100","100","100","100","100","100","100","100",
"제주특별자치도","25-29세","결혼준비","인원","명","1592.945","447.487","66.112","439.778","437.797","170.006","362.073","127.698","148.707","242.325","52.421",
"제주특별자치도","25-29세","결혼준비","비율","%",".08273",".02225",".00334","20.65001","15.44459","9.53215","41.65014","18.28594","14.70484","58.84517","14",
"제주특별자치도","25-29세","임신, 출산","인원","명","1971.109","1040.184","597.296","927.436","881.761","600.58","50.489","50.552","215.454","0","187.738",
"제주특별자치도","25-29세","임신, 출산","비율","%",".10236",".05171",".03017","43.54826","31.10674","33.67422","5.80787","7.23888","21.3051","0","50",
"제주특별자치도","25-29세","자녀교육(초등학생)","인원","명","0","0","0","0","0","0","0","0","0","82.503","0",
"제주특별자치도","25-29세","자녀교육(초등학생)","비율","%","0","0","0","0","0","0","0","0","0","20.03468","0",
"제주특별자치도","25-29세","가족돌봄","인원","명","","","","252.973","0","0","0","0","0","0","0",
"제주특별자치도","25-29세","가족돌봄","비율","%","","","","11.87848","0","0","0","0","0","0","0",
"제주특별자치도","25-29세","육아","인원","명","682.969","672.88","947.765","509.487","1515.072","1012.915","456.758","520.09","647.118","86.973","135.317",
"제주특별자치도","25-29세","육아","비율","%",".03547",".03345",".04787","23.92324","53.44867","56.79363","52.54199","74.47518","63.99006","21.12015","36",
"제주특별자치도","30-34세","경력단절여성 전체","인원","명","5200.409","5632.645","5503.47","3341.064","3999.726","5159.759","2828.248","3024.125","2431.484","2715.228","2052.836",
"제주특별자치도","30-34세","경력단절여성 전체","비율","%",".27007",".28004",".27795","100","100","100","100","100","100","100","100",
"제주특별자치도","30-34세","결혼준비","인원","명","1327.811","1364.414","1649.493","424.773","620.57","732.684","196.744","549.405","868.98","238.081","0",
"제주특별자치도","30-34세","결혼준비","비율","%",".06896",".06783",".08331","12.7137","15.51531","14.19997","6.95639","18.1674","35.73867","8.76836","0",
"제주특별자치도","30-34세","임신, 출산","인원","명","2247.955","2422.409","1372.52","1206.976","1706.913","2454.652","1336.261","1052.626","637.184","540.668","327.471",
"제주특별자치도","30-34세","임신, 출산","비율","%",".11674",".12043",".06932","36.1255","42.67575","47.573","47.24695","34.80762","26.20556","19.91243","16",
"제주특별자치도","30-34세","자녀교육(초등학생)","인원","명","242.092","223.468","186.681","0","0","48.527","0","0","0","0","78.942",
"제주특별자치도","30-34세","자녀교육(초등학생)","비율","%",".01257",".01111",".00943","0","0",".94049","0","0","0","0","3.8",
"제주특별자치도","30-34세","가족돌봄","인원","명","","","","0","0","0","0","0","0","0","0",
"제주특별자치도","30-34세","가족돌봄","비율","%","","","","0","0","0","0","0","0","0","0",
"제주특별자치도","30-34세","육아","인원","명","1382.551","1622.354","2294.776","1709.315","1672.243","1923.896","1295.243","1422.094","925.32","1936.479","1646.423",
"제주특별자치도","30-34세","육아","비율","%",".0718",".08066",".1159","51.1608","41.80894","37.28655","45.79666","47.02497","38.05577","71.3192","80.2",
"제주특별자치도","35-39세","경력단절여성 전체","인원","명","3370.812","3962.167","3249.953","4372.525","5510.093","5750.688","3024.709","3189.119","4699.314","5254.032","4137.293",
"제주특별자치도","35-39세","경력단절여성 전체","비율","%",".17505",".19699",".16414","100","100","100","100","100","100","100","100",
"제주특별자치도","35-39세","결혼준비","인원","명","715.455","2213.783","831.991","849.799","754.871","1772.959","782.398","400.301","1025.026","1241.793","259.593",
"제주특별자치도","35-39세","결혼준비","비율","%",".03716",".11006",".04202","19.43497","13.69979","30.83038","25.86689","12.55209","21.81225","23.63505","6.3",
"제주특별자치도","35-39세","임신, 출산","인원","명","922.399","528.361","698.796","804.873","1168.865","1203.599","520.06","562.03","1078.432","721.142","784.626",
"제주특별자치도","35-39세","임신, 출산","비율","%",".0479",".02627",".03529","18.40751","21.21316","20.92965","17.19372","17.62336","22.94871","13.7255","19",
"제주특별자치도","35-39세","자녀교육(초등학생)","인원","명","72.362","233.891","265.423","207.568","489.893","139.381","128.759","0","0","64.131","130.771",
"제주특별자치도","35-39세","자녀교육(초등학생)","비율","%",".00376",".01163",".01341","4.7471","8.89083","2.42373","4.25691","0","0","1.22061","3.2",
"제주특별자치도","35-39세","가족돌봄","인원","명","","","","121.389","0","0","74.016","106.994","0","0","130.771",
"제주특별자치도","35-39세","가족돌봄","비율","%","","","","2.77618","0","0","2.44705","3.35497","0","0","3.2",
"제주특별자치도","35-39세","육아","인원","명","1660.596","986.132","1453.743","2388.896","3096.464","2634.749","1519.476","2119.794","2595.856","3226.966","2831.532",
"제주특별자치도","35-39세","육아","비율","%",".08624",".04903",".07342","54.63424","56.19622","45.81624","50.23544","66.46958","55.23904","61.41885","68.4",
"제주특별자치도","40-44세","경력단절여성 전체","인원","명","2193.486","2232.348","2185.106","2757.258","2122.223","2351.42","1732.024","3561.843","3398.473","2945.144","2802.29",
"제주특별자치도","40-44세","경력단절여성 전체","비율","%",".11391",".11098",".11036","100","100","100","100","100","100","100","100",
"제주특별자치도","40-44세","결혼준비","인원","명","736.004","493.803","523.387","539.639","411.023","420.099","385.899","649.748","447.711","790.62","290.03",
"제주특별자치도","40-44세","결혼준비","비율","%",".03822",".02455",".02643","19.57158","19.36757","17.86576","22.28023","18.2419","13.17389","26.84487","10.3",
"제주특별자치도","40-44세","임신, 출산","인원","명","796.638","573.5","568.051","190.506","455.434","586.59","271.428","346.973","218.763","244.167","825.155",
"제주특별자치도","40-44세","임신, 출산","비율","%",".04137",".02851",".02869","6.90926","21.46023","24.9462","15.67115","9.74139","6.4371","8.29049","29.4",
"제주특별자치도","40-44세","자녀교육(초등학생)","인원","명","546.895","677.921","385.273","40.804","223.221","197.655","218.227","0","312.082","237.408","290.03",
"제주특별자치도","40-44세","자녀교육(초등학생)","비율","%",".0284",".0337",".01946","1.47988","10.51826","8.40577","12.59954","0","9.18301","8.061","10.3",
"제주특별자치도","40-44세","가족돌봄","인원","명","","","","768.554","351.934","186.065","83.665","59.022","149.237","0","390.11",
"제주특별자치도","40-44세","가족돌봄","비율","%","","","","27.87385","16.58327","7.91288","4.83048","1.65706","4.3913","0","13.9",
"제주특별자치도","40-44세","육아","인원","명","113.949","487.124","708.395","1217.755","680.611","961.011","772.805","2506.1","2270.68","1672.949","1006.965",
"제주특별자치도","40-44세","육아","비율","%",".00592",".02422",".03578","44.16544","32.07066","40.86939","44.61861","70.35964","66.81471","56.80364","35.9",
"제주특별자치도","45-49세","경력단절여성 전체","인원","명","869.388","954.579","590.749","1413.008","1012.997","630.826","965.434","1772.474","1302.072","1842.48","2519.519",
"제주특별자치도","45-49세","경력단절여성 전체","비율","%",".04515",".04746",".02984","100","100","100","100","100","100","100","100",
"제주특별자치도","45-49세","결혼준비","인원","명","389.025","484.726","184.187","257.095","214.156","197.865","397.9","602.581","462.843","229.058","235.048",
"제주특별자치도","45-49세","결혼준비","비율","%",".0202",".0241",".0093","18.19487","21.14083","31.36602","41.21462","33.99661","35.54665","12.43205","9.3",
"제주특별자치도","45-49세","임신, 출산","인원","명","55.327","86.074","0","225.899","105.823","0","0","54.698","0","209.152","280.576",
"제주특별자치도","45-49세","임신, 출산","비율","%",".00287",".00428","0","15.9871","10.44653","0","0","3.08597","0","11.35166","11.1",
"제주특별자치도","45-49세","자녀교육(초등학생)","인원","명","0","141.213","33.437","0","310.054","41.69","82.652","148.23","154.281","156.03","379.914",
"제주특별자치도","45-49세","자녀교육(초등학생)","비율","%","0",".00702",".00169","0","30.60759","6.6088","8.56112","8.36289","11.84888","8.46848","15.1",
