"행정구역별","연령·교육정도별","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"전라남도","30-34세","취업자","명","23138.598","19918.364","16623.157","16298.886","21579.939","15263.185","12882.514","17368.104","16760.622","16072.747","12905.525",
"전라남도","30-34세","실업자","명","157.333","305.257","221.477","543.214","61.81","49.95","670.091","255.421","329.675","536.099","146.991",
"전라남도","30-34세","비경제활동인구","명","18164.671","22481.927","24641.487","20705.037","16051.47","19959.595","21566.465","16283.063","12766.935","13484.204","11253.571",
"전라남도","30-34세","비취업자(실업자+비경활)","명","18322.004","22787.184","24862.964","21248.251","16113.28","20009.545","22236.556","16538.484","13096.61","14020.303","11400.562",
"전라남도","30-34세","경력단절여성","명","13323.714","17837.435","18904.478","17774.413","12800.853","15470.951","16662.348","13155.937","10602.006","9826.46","7363.608",
"전라남도","30-34세","경제활동참가율","%","56.18812","47.35596","40.60306","44.85588","57.4155","43.41352","38.59044","51.9767","57.24006","55.19163","53.7",
"전라남도","30-34세","실업률","%",".67537","1.50941","1.31482","3.22533",".28561",".32619","4.94437","1.44932","1.92902","3.22779","1.1",
"전라남도","30-34세","고용률","%","55.80864","46.64116","40.0692","43.40913","57.25152","43.27191","36.68239","51.22339","56.13589","53.41016","98.9",
"전라남도","30-34세","경력단절여성 비율 1","%","32.13584","41.76843","45.5682","47.33893","33.96063","43.86094","47.4453","38.80053","35.509","32.65359","30.3",
"전라남도","30-34세","경력단절여성 비율 2","%","72.71974","78.27836","76.03469","83.65118","79.44288","77.31786","74.93223","79.54742","80.95229","70.08736","64.6",
"전라남도","35-39세","15-54세 기혼 여성","명","55046.138","52602.633","49566.502","48361.395","48727.706","48597.991","47128.397","49135.477","48462.007","43191.29","40861.291",
"전라남도","35-39세","경제활동인구","명","31617.841","35005.482","32379.226","33059.101","31932.713","27000.159","30539.159","30116.209","30413.74","25002.561","23673.663",
"전라남도","35-39세","취업자","명","30395.139","34536.166","31876.112","32163.362","31580.14","26904.862","29608.507","29891.624","29999.726","24829.495","23018.578",
"전라남도","35-39세","실업자","명","1222.702","469.316","503.114","895.739","352.573","95.297","930.652","224.585","414.014","173.066","655.085",
"전라남도","35-39세","비경제활동인구","명","23428.297","17597.151","17187.276","15302.294","16794.993","21597.832","16589.238","19019.268","18048.267","18188.729","17187.628",
"전라남도","35-39세","비취업자(실업자+비경활)","명","24650.999","18066.467","17690.39","16198.033","17147.566","21693.129","17519.89","19243.853","18462.28","18361.795","17842.713",
"전라남도","35-39세","경력단절여성","명","12741.989","12187.089","12508.371","12193.055","13363.587","15363.498","12306.532","14622.163","14376.227","13108.971","12536.683",
"전라남도","35-39세","경제활동참가율","%","57.4388","66.54701","65.32482","68.35845","65.53297","55.55818","64.79991","61.29219","62.7579","57.88797","57.9",
"전라남도","35-39세","실업률","%","3.86713","1.34069","1.55382","2.70951","1.10411",".35295","3.04741",".74573","1.36127",".69219","2.8",
"전라남도","35-39세","고용률","%","55.21757","65.65482","64.30979","66.50627","64.80941","55.36209","62.82519","60.83512","61.9036","57.48727","97.2",
"전라남도","35-39세","경력단절여성 비율 1","%","23.14783","23.16821","25.23553","25.21237","27.42503","31.61344","26.11277","29.75887","29.66494","30.35096","30.7",
"전라남도","35-39세","경력단절여성 비율 2","%","51.68954","67.45696","70.70715","75.27491","77.93285","70.82195","70.2432","75.98355","77.8681","71.39264","70.3",
"전라남도","40-44세","15-54세 기혼 여성","명","64801.388","63864.363","62793.549","63648.039","59265.026","57025.329","56141.961","53851.011","52940.412","51464.841","47450.443",
"전라남도","40-44세","경제활동인구","명","44220.594","42377.729","42437.529","43434.647","40286.622","42608.776","37882.651","37171.611","34670.735","35989.574","33486.443",
"전라남도","40-44세","취업자","명","43681.673","41937.307","41643.764","43074.548","39311.97","41234.861","36707.931","36349.255","34513.521","34797.638","32748.989",
"전라남도","40-44세","실업자","명","538.921","440.422","793.765","360.099","974.652","1373.915","1174.72","822.356","157.214","1191.936","737.454",
"전라남도","40-44세","비경제활동인구","명","20580.794","21486.634","20356.02","20213.392","18978.404","14416.553","18259.31","16679.4","18269.677","15475.267","13964",
"전라남도","40-44세","비취업자(실업자+비경활)","명","21119.715","21927.056","21149.785","20573.491","19953.056","15790.468","19434.03","17501.756","18426.89","16667.203","14701.454",
"전라남도","40-44세","경력단절여성","명","8173.372","10331.687","10038.561","10983.479","9316.681","8781.551","9665.374","8953.861","10218.975","7875.92","6828.501",
"전라남도","40-44세","경제활동참가율","%","68.2402","66.35583","67.58263","68.24192","67.97706","74.71904","67.47654","69.02677","65.49011","69.93041","70.6",
"전라남도","40-44세","실업률","%","1.21871","1.03928","1.87043",".82906","2.41929","3.22449","3.10094","2.21232",".45345","3.31189","2.2",
"전라남도","40-44세","고용률","%","67.40855","65.66621","66.31854","67.67616","66.33249","72.30973","65.38413","67.49967","65.19315","67.61439","97.8",
"전라남도","40-44세","경력단절여성 비율 1","%","12.61296","16.17755","15.98661","17.25659","15.72037","15.39939","17.21595","16.6271","19.30279","15.3035","14.4",
"전라남도","40-44세","경력단절여성 비율 2","%","38.7002","47.11844","47.46413","53.38656","46.693","55.61299","49.73428","51.15979","55.45686","47.254","46.4",
"전라남도","45-49세","15-54세 기혼 여성","명","65095.564","64202.508","61995.264","63681.412","65185.972","68121.331","68349.718","67962.123","63381.782","61946.639","60280.202",
"전라남도","45-49세","경제활동인구","명","47745.601","46298.613","44733.124","43800.485","46711.124","48197.8","47683.699","46549.876","42493.215","47157.242","45722.319",
"전라남도","45-49세","취업자","명","46435.393","45794.328","44558.661","43356.67","46172.938","47437.445","46005.376","45437.654","42259.634","46721.932","44313.4",
"전라남도","45-49세","실업자","명","1310.208","504.285","174.463","443.815","538.186","760.355","1678.323","1112.222","233.581","435.31","1408.919",
"전라남도","45-49세","비경제활동인구","명","17349.963","17903.895","17262.14","19880.927","18474.848","19923.531","20666.019","21412.247","20888.567","14789.397","14557.883",
"전라남도","45-49세","비취업자(실업자+비경활)","명","18660.171","18408.18","17436.603","20324.742","19013.034","20683.886","22344.342","22524.469","21122.15","15224.707","15966.802",
"전라남도","45-49세","경력단절여성","명","3579.326","4756.467","4049.728","6444.964","6503.792","6622.04","6862.926","7361.414","7411.3","4683.699","4372.957",
"전라남도","45-49세","경제활동참가율","%","73.34693","72.1134","72.15571","68.78064","71.65825","70.75287","69.7643","68.49385","67.04326","76.12559","75.8",
"전라남도","45-49세","실업률","%","2.74414","1.0892",".39001","1.01327","1.15216","1.57757","3.5197","2.38931",".54969",".9231","3.1",
"전라남도","45-49세","고용률","%","71.33419","71.32794","71.8743","68.08371","70.83263","69.6367","67.3088","66.85732","66.67473","75.42287","96.9",
"전라남도","45-49세","경력단절여성 비율 1","%","5.49857","7.40854","6.53232","10.12064","9.97729","9.72095","10.0409","10.83164","11.69311","7.56086","7.3",
"전라남도","45-49세","경력단절여성 비율 2","%","19.18164","25.83888","23.22544","31.70994","34.20702","32.01545","30.71438","32.68185","35.08781","30.7638","27.4",
"전라남도","50-54세","15-54세 기혼 여성","명","71240.069","71191.385","72388.711","70147.382","68530.393","68682.852","67403.642","64623.046","67803.242","66057.272","68043.566",
"전라남도","50-54세","경제활동인구","명","53908.85","53514.162","54306.389","46106.257","44139.717","53034.489","47957.242","45895.02","51563.135","45525.926","50729.617",
"전라남도","50-54세","취업자","명","53476.81","53005.718","53711.002","45543.099","43978.997","52618.006","47580.672","45660.627","51295.627","44448.914","49955.876",
"전라남도","50-54세","실업자","명","432.04","508.444","595.387","563.158","160.72","416.483","376.57","234.393","267.508","1077.012","773.741",
"전라남도","50-54세","비경제활동인구","명","17331.219","17677.223","18082.322","24041.125","24390.676","15648.363","19446.4","18728.026","16240.107","20531.346","17313.949",
"전라남도","50-54세","비취업자(실업자+비경활)","명","17763.259","18185.667","18677.709","24604.283","24551.396","16064.846","19822.97","18962.419","16507.62","21608.358","18087.69",
"전라남도","50-54세","경력단절여성","명","2934.5","3482.434","3194.824","6393.823","5579.869","3739.924","4641.645","4705.211","4417.717","4174.214","3737.076",
"전라남도","50-54세","경제활동참가율","%","75.67209","75.16944","75.02052","65.72769","64.40897","77.21649","71.14933","71.01959","76.04819","68.91887","74.6",
"전라남도","50-54세","실업률","%",".80143",".95011","1.09635","1.22144",".36412",".78531",".78522",".51072",".5188","2.36571","1.5",
"전라남도","50-54세","고용률","%","75.06563","74.45524","74.19804","64.92487","64.17444","76.61011","70.59065","70.65688","75.65365","67.28845","98.5",
"전라남도","50-54세","경력단절여성 비율 1","%","4.11917","4.89165","4.41343","9.11484","8.14218","5.44521","6.88634","7.28101","6.5155","6.31908","5.5",
"전라남도","50-54세","경력단절여성 비율 2","%","16.52005","19.14933","17.10501","25.98663","22.7273","23.28017","23.41549","24.81335","26.76169","19.31759","20.7",
"전라남도","초졸이하","15-54세 기혼 여성","명","33077.344","28145.596","22139.048","17831.014","14866.445","11406.996","7967.348","7404.483","5022.192","4539.628","3890.999",
"전라남도","초졸이하","경제활동인구","명","25114.168","22293.968","17102.331","12320.58","10484.611","7929.121","5123.408","3995.634","2903.831","2758.702","2150.012",
"전라남도","초졸이하","취업자","명","24899.683","22109.167","17085.19","12320.58","10408.841","7887.293","5123.408","3995.634","2903.831","2758.702","2150.012",
"전라남도","초졸이하","실업자","명","214.485","184.801","17.141","0","75.77","41.828","0","0","0","0","0",
"전라남도","초졸이하","비경제활동인구","명","7963.176","5851.628","5036.717","5510.434","4381.834","3477.875","2843.94","3408.849","2118.361","1780.926","1740.987",
"전라남도","초졸이하","비취업자(실업자+비경활)","명","8177.661","6036.429","5053.858","5510.434","4457.604","3519.703","2843.94","3408.849","2118.36","1780.926","1740.987",
"전라남도","초졸이하","경력단절여성","명","678.38","1058.098","647.914","1499.158","891.49","487.045","583.147","662.136","369.815","477.959","321.665",
"전라남도","초졸이하","경제활동참가율","%","75.92559","79.20944","77.24962","69.09635","70.52534","69.51104","64.30506","53.96236","57.81999","60.76934","55.3",
"전라남도","초졸이하","실업률","%",".85404",".82893",".10023","0",".72268",".52752","0","0","0","0","0",
"전라남도","초졸이하","고용률","%","75.27715","78.55285","77.1722","69.09635","70.01567","69.14435","64.30506","53.96236","57.81999","60.76934","100",
"전라남도","초졸이하","경력단절여성 비율 1","%","2.05089","3.75937","2.92657","8.40759","5.99666","4.2697","7.31921","8.94237","7.36362","10.52859","8.3",
"전라남도","초졸이하","경력단절여성 비율 2","%","8.29553","17.52854","12.82019","27.20581","19.99931","13.83767","20.5049","19.42403","17.4576","26.83767","18.5",
"전라남도","중졸","15-54세 기혼 여성","명","45781.85","38797.956","36269.623","34282.021","28510.958","24488.307","22720.814","18069.423","17022.24","15425.111","13619.1",
"전라남도","중졸","경제활동인구","명","34959.183","28307.822","26562.408","24255.107","19901.492","17846.055","15702.557","11206.471","12271.593","9514.985","8796.531",
"전라남도","중졸","취업자","명","33921.357","28146.679","26376.919","23678.865","19859.497","17377.452","15290.792","11098.833","12170.63","9464.634","8734.755",
"전라남도","중졸","실업자","명","1037.826","161.143","185.489","576.242","41.995","468.603","411.765","107.638","100.963","50.351","61.776",
"전라남도","중졸","비경제활동인구","명","10822.667","10490.134","9707.215","10026.914","8609.466","6642.252","7018.257","6862.952","4750.647","5910.126","4822.569",
